schema_type,name,description,format,created,last_modified,size,url,url_type,dkan_parent_dataset_node_id,dkan_parent_dataset_title,dkan_resource_node_id,dkan_uri
data,ArcGIS Online layers,,HTML,2021-01-03 21:17:31,2021-01-03 21:17:31,,https://yukon.maps.arcgis.com/home/item.html?id=63ccb072429745dea0ed6c557d0bb78c,,110150,Yukon canadian heritage rivers,,
data,Shape files,,HTML,2021-01-03 21:17:31,2021-01-03 21:17:31,,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/Historical_Land_Use_Permits_Polygon_50k/,,110150,Yukon canadian heritage rivers,,
data,XML metadata,,HTML,2021-01-03 21:17:31,2021-01-03 21:17:31,,https://yukon.maps.arcgis.com/sharing/rest/content/items/63ccb072429745dea0ed6c557d0bb78c/info/metadata/metadata.xml?format=default&output=html,,110150,Yukon canadian heritage rivers,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:18:20,2021-01-03 21:18:20,,https://yukon.maps.arcgis.com/home/item.html?id=06a831f0188e423ab705c8dd756e1914,,110151,Wilderness tourism trails,,
data,Shape files,,HTML,2021-01-03 21:18:20,2021-01-03 21:18:20,,https://map-data.service.yukon.ca/GeoYukon/Land_Planning/Land_Claim_MOU_Boundaries/,,110151,Wilderness tourism trails,,
data,XML metadata,,HTML,2021-01-03 21:18:20,2021-01-03 21:18:20,,https://yukon.maps.arcgis.com/sharing/rest/content/items/06a831f0188e423ab705c8dd756e1914/info/metadata/metadata.xml?format=default&output=html,,110151,Wilderness tourism trails,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:19:34,2021-01-03 21:19:34,,https://yukon.maps.arcgis.com/home/item.html?id=c135f219543d4b2fa3dff1a5b6a3e797,,110152,Wilderness tourism activities,,
data,Shape files,,HTML,2021-01-03 21:19:34,2021-01-03 21:19:34,,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/Land_Parcels_Line_Surveyed/,,110152,Wilderness tourism activities,,
data,XML metadata,,HTML,2021-01-03 21:19:34,2021-01-03 21:19:34,,https://yukon.maps.arcgis.com/sharing/rest/content/items/c135f219543d4b2fa3dff1a5b6a3e797/info/metadata/metadata.xml?format=default&output=html,,110152,Wilderness tourism activities,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:20:15,2021-01-03 21:20:15,,https://yukon.maps.arcgis.com/home/item.html?id=527935ad5d1144c780a7d882e69dfee4,,110153,Placer Baseline - Surveyed,,
data,Shape files,,HTML,2021-01-03 21:20:15,2021-01-03 21:20:15,,https://map-data.service.yukon.ca/GeoYukon/Elevation/Shaded_Relief_300m/,,110153,Placer Baseline - Surveyed,,
data,XML metadata,,HTML,2021-01-03 21:20:15,2021-01-03 21:20:15,,https://yukon.maps.arcgis.com/sharing/rest/content/items/527935ad5d1144c780a7d882e69dfee4/info/metadata/metadata.xml?format=default&output=html,,110153,Placer Baseline - Surveyed,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:20:58,2021-01-03 21:20:58,,https://yukon.maps.arcgis.com/home/item.html?id=e294d4c5622647f5ac5125631e11a625,,110154,Placer Baseline Unsurveyed - 50k,,
data,Shape files,,HTML,2021-01-03 21:20:58,2021-01-03 21:20:58,,https://map-data.service.yukon.ca/GeoYukon/Elevation/Shaded_Relief_500m/,,110154,Placer Baseline Unsurveyed - 50k,,
data,XML metadata,,HTML,2021-01-03 21:20:58,2021-01-03 21:20:58,,https://yukon.maps.arcgis.com/sharing/rest/content/items/e294d4c5622647f5ac5125631e11a625/info/metadata/metadata.xml?format=default&output=html,,110154,Placer Baseline Unsurveyed - 50k,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:22:33,2021-01-03 21:22:33,,https://yukon.maps.arcgis.com/home/item.html?id=4d2a6fa758284818be7b3eb2017260a6,,110155,Land Use Designations Line,,
data,Shape files,,HTML,2021-01-03 21:22:33,2021-01-03 21:22:33,,https://map-data.service.yukon.ca/GeoYukon/Geological/Terranes/,,110155,Land Use Designations Line,,
data,XML metadata,,HTML,2021-01-03 21:22:33,2021-01-03 21:22:33,,https://yukon.maps.arcgis.com/sharing/rest/content/items/4d2a6fa758284818be7b3eb2017260a6/info/metadata/metadata.xml?format=default&output=html,,110155,Land Use Designations Line,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:23:12,2021-01-03 21:23:12,,https://yukon.maps.arcgis.com/home/item.html?id=179b5ce38a73423a9a2b6f048be37bcd,,110156,Land Use Designations Polygon,,
data,Shape files,,HTML,2021-01-03 21:23:12,2021-01-03 21:23:12,,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/OIC_Territorial_Lands_Act/,,110156,Land Use Designations Polygon,,
data,XML metadata,,HTML,2021-01-03 21:23:12,2021-01-03 21:23:12,,https://yukon.maps.arcgis.com/sharing/rest/content/items/179b5ce38a73423a9a2b6f048be37bcd/info/metadata/metadata.xml?format=default&output=html,,110156,Land Use Designations Polygon,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:23:50,2021-01-03 21:23:50,,https://yukon.maps.arcgis.com/home/item.html?id=86e1a78c9bd441dfa50c4b91e6a8ed10,,110157,Municipal Boundaries,,
data,Shape files,,HTML,2021-01-03 21:23:50,2021-01-03 21:23:50,,https://map-data.service.yukon.ca/GeoYukon/Culture_and_Heritage/Yukon_Canadian_Heritage_Rivers/,,110157,Municipal Boundaries,,
data,XML metadata,,HTML,2021-01-03 21:23:50,2021-01-03 21:23:50,,https://yukon.maps.arcgis.com/sharing/rest/content/items/86e1a78c9bd441dfa50c4b91e6a8ed10/info/metadata/metadata.xml?format=default&output=html,,110157,Municipal Boundaries,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:26:04,2021-01-03 21:26:04,,https://yukon.maps.arcgis.com/home/item.html?id=15f652b7566e47d39ad7c2ba9812fd32,,110158,Land Use Permits Polygon - 50k,,
data,Shape files,,HTML,2021-01-03 21:26:04,2021-01-03 21:26:04,,https://map-data.service.yukon.ca/GeoYukon/Culture_and_Heritage/Wilderness_Tourism_Trails/,,110158,Land Use Permits Polygon - 50k,,
data,XML metadata,,HTML,2021-01-03 21:26:04,2021-01-03 21:26:04,,https://yukon.maps.arcgis.com/sharing/rest/content/items/15f652b7566e47d39ad7c2ba9812fd32/info/metadata/metadata.xml?format=default&output=html,,110158,Land Use Permits Polygon - 50k,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:26:46,2021-01-03 21:26:46,,https://yukon.maps.arcgis.com/home/item.html?id=b8e17739ac2a402e81bf710eda88d687,,110159,OIC - Wildlife Act,,
data,Shape files,,HTML,2021-01-03 21:26:46,2021-01-03 21:26:46,,https://map-data.service.yukon.ca/GeoYukon/Culture_and_Heritage/Wilderness_Tourism_Activities/,,110159,OIC - Wildlife Act,,
data,XML metadata,,HTML,2021-01-03 21:26:46,2021-01-03 21:26:46,,https://yukon.maps.arcgis.com/sharing/rest/content/items/b8e17739ac2a402e81bf710eda88d687/info/metadata/metadata.xml?format=default&output=html,,110159,OIC - Wildlife Act,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:27:31,2021-01-03 21:27:31,,https://yukon.maps.arcgis.com/home/item.html?id=bb5461ebad7e438399c81d9ad8bc8602,,110160,OIC - Quartz Mining Act,,
data,Shape files,,HTML,2021-01-03 21:27:31,2021-01-03 21:27:31,,https://map-data.service.yukon.ca/GeoYukon/Mining/Placer_Baseline_Surveyed/,,110160,OIC - Quartz Mining Act,,
data,XML metadata,,HTML,2021-01-03 21:27:31,2021-01-03 21:27:31,,https://yukon.maps.arcgis.com/sharing/rest/content/items/bb5461ebad7e438399c81d9ad8bc8602/info/metadata/metadata.xml?format=default&output=html,,110160,OIC - Quartz Mining Act,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:28:08,2021-01-03 21:28:08,,https://yukon.maps.arcgis.com/home/item.html?id=2688f817ce6d4853a0ce70ed55251f5c,,110161,OIC - Lands Act,,
data,Shape files,,HTML,2021-01-03 21:28:08,2021-01-03 21:28:08,,https://map-data.service.yukon.ca/GeoYukon/Mining/Placer_Baseline_Unsurveyed_50k/,,110161,OIC - Lands Act,,
data,XML metadata,,HTML,2021-01-03 21:28:08,2021-01-03 21:28:08,,https://yukon.maps.arcgis.com/sharing/rest/content/items/2688f817ce6d4853a0ce70ed55251f5c/info/metadata/metadata.xml?format=default&output=html,,110161,OIC - Lands Act,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:28:57,2021-01-03 21:28:57,,https://yukon.maps.arcgis.com/home/item.html?id=7d50401a286a4e9e97e78faff688fefc,,110162,OIC - Forest Protection Act,,
data,Shape files,,HTML,2021-01-03 21:28:57,2021-01-03 21:28:57,,https://map-data.service.yukon.ca/GeoYukon/Land_Planning/Land_Use_Designations_Line/,,110162,OIC - Forest Protection Act,,
data,XML metadata,,HTML,2021-01-03 21:28:57,2021-01-03 21:28:57,,https://yukon.maps.arcgis.com/sharing/rest/content/items/7d50401a286a4e9e97e78faff688fefc/info/metadata/metadata.xml?format=default&output=html,,110162,OIC - Forest Protection Act,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:29:37,2021-01-03 21:29:37,,https://yukon.maps.arcgis.com/home/item.html?id=c3497dbec5f74be4bef8767cb2ca3e90,,110163,OIC - Historic Resources Act,,
data,Shape files,,HTML,2021-01-03 21:29:37,2021-01-03 21:29:37,,https://map-data.service.yukon.ca/GeoYukon/Land_Planning/Land_Use_Designations_Polygon/,,110163,OIC - Historic Resources Act,,
data,XML metadata,,HTML,2021-01-03 21:29:37,2021-01-03 21:29:37,,https://yukon.maps.arcgis.com/sharing/rest/content/items/c3497dbec5f74be4bef8767cb2ca3e90/info/metadata/metadata.xml?format=default&output=html,,110163,OIC - Historic Resources Act,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:30:56,2021-01-03 21:30:56,,https://yukon.maps.arcgis.com/home/item.html?id=92515e04f90c45a1846fea66dd74c1d9,,110164,OIC - Park and Land Certainty Act,,
data,Shape files,,HTML,2021-01-03 21:30:56,2021-01-03 21:30:56,,https://map-data.service.yukon.ca/GeoYukon/Land_Planning/Municipal_Boundaries/,,110164,OIC - Park and Land Certainty Act,,
data,XML metadata,,HTML,2021-01-03 21:30:56,2021-01-03 21:30:56,,https://yukon.maps.arcgis.com/sharing/rest/content/items/92515e04f90c45a1846fea66dd74c1d9/info/metadata/metadata.xml?format=default&output=html,,110164,OIC - Park and Land Certainty Act,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:31:46,2021-01-03 21:31:46,,https://yukon.maps.arcgis.com/home/item.html?id=918d361ba57040bfa4b59bf6e470588e,,110165,OIC - Placer Mining Act,,
data,Shape files,,HTML,2021-01-03 21:31:46,2021-01-03 21:31:46,,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/Land_Use_Permits_Polygon_50k/,,110165,OIC - Placer Mining Act,,
data,XML metadata,,HTML,2021-01-03 21:31:46,2021-01-03 21:31:46,,https://yukon.maps.arcgis.com/sharing/rest/content/items/918d361ba57040bfa4b59bf6e470588e/info/metadata/metadata.xml?format=default&output=html,,110165,OIC - Placer Mining Act,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:33:13,2021-01-03 21:33:13,,https://yukon.maps.arcgis.com/home/item.html?id=93009ae9fcc14b9c938bd8a84364b539,,110166,Mineral claims polygon - surveyed,,
data,Shape files,,HTML,2021-01-03 21:33:13,2021-01-03 21:33:13,,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/OIC_Wildlife_Act/,,110166,Mineral claims polygon - surveyed,,
data,XML metadata,,HTML,2021-01-03 21:33:13,2021-01-03 21:33:13,,https://yukon.maps.arcgis.com/sharing/rest/content/items/93009ae9fcc14b9c938bd8a84364b539/info/metadata/metadata.xml?format=default&output=html,,110166,Mineral claims polygon - surveyed,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:34:00,2021-01-03 21:34:00,,https://yukon.maps.arcgis.com/home/item.html?id=b6b5daceb3cf4cf4a03333d76e5ab584,,110167,Mineral claims line - surveyed,,
data,Shape files,,HTML,2021-01-03 21:34:00,2021-01-03 21:34:00,,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/OIC_Quartz_Mining_Act/,,110167,Mineral claims line - surveyed,,
data,XML metadata,,HTML,2021-01-03 21:34:00,2021-01-03 21:34:00,,https://yukon.maps.arcgis.com/sharing/rest/content/items/b6b5daceb3cf4cf4a03333d76e5ab584/info/metadata/metadata.xml?format=default&output=html,,110167,Mineral claims line - surveyed,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:50:07,2021-01-03 21:50:07,,https://yukon.maps.arcgis.com/home/item.html?id=fc34bb574a5d4e59967d947f7034f298,,110168,Aquatic health monitoring sites,,
data,Shape files,,HTML,2021-01-03 21:50:07,2021-01-03 21:50:07,,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/OIC_Lands_Act/,,110168,Aquatic health monitoring sites,,
data,XML metadata,,HTML,2021-01-03 21:50:07,2021-01-03 21:50:07,,https://yukon.maps.arcgis.com/sharing/rest/content/items/fc34bb574a5d4e59967d947f7034f298/info/metadata/metadata.xml?format=default&output=html,,110168,Aquatic health monitoring sites,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:50:55,2021-01-03 21:50:55,,https://yukon.maps.arcgis.com/home/item.html?id=58fd58120cea43318d3a19fc91821eb9,,110169,Areas withdrawn from oil and gas disposition,,
data,Shape files,,HTML,2021-01-03 21:50:55,2021-01-03 21:50:55,,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/OIC_Forest_Protection_Act/,,110169,Areas withdrawn from oil and gas disposition,,
data,XML metadata,,HTML,2021-01-03 21:50:55,2021-01-03 21:50:55,,https://yukon.maps.arcgis.com/sharing/rest/content/items/58fd58120cea43318d3a19fc91821eb9/info/metadata/metadata.xml?format=default&output=html,,110169,Areas withdrawn from oil and gas disposition,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:52:26,2021-01-03 21:52:26,,https://yukon.maps.arcgis.com/home/item.html?id=da56e2c4808646c59da527a3cffbe4dd,,110170,CMI Water Quality Sampling Sites,,
data,Shape files,,HTML,2021-01-03 21:52:26,2021-01-03 21:52:26,,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/OIC_Historic_Resources_Act/,,110170,CMI Water Quality Sampling Sites,,
data,XML metadata,,HTML,2021-01-03 21:52:26,2021-01-03 21:52:26,,https://yukon.maps.arcgis.com/sharing/rest/content/items/da56e2c4808646c59da527a3cffbe4dd/info/metadata/metadata.xml?format=default&output=html,,110170,CMI Water Quality Sampling Sites,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:53:46,2021-01-03 21:53:46,,https://yukon.maps.arcgis.com/home/item.html?id=6c263f7c597b460598637d2a0df55d28,,110171,Drainage Culverts - 25k,,
data,Shape files,,HTML,2021-01-03 21:53:46,2021-01-03 21:53:46,,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/OIC_Park_and_Land_Certainty_Act/,,110171,Drainage Culverts - 25k,,
data,XML metadata,,HTML,2021-01-03 21:53:46,2021-01-03 21:53:46,,https://yukon.maps.arcgis.com/sharing/rest/content/items/6c263f7c597b460598637d2a0df55d28/info/metadata/metadata.xml?format=default&output=html,,110171,Drainage Culverts - 25k,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:55:06,2021-01-03 21:55:06,,https://yukon.maps.arcgis.com/home/item.html?id=114c2d3b9c3443d499f2442084c6757f,,110172,Gravel Pits - 25k,,
data,Shape files,,HTML,2021-01-03 21:55:06,2021-01-03 21:55:06,,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/OIC_Placer_Mining_Act/,,110172,Gravel Pits - 25k,,
data,XML metadata,,HTML,2021-01-03 21:55:06,2021-01-03 21:55:06,,https://yukon.maps.arcgis.com/sharing/rest/content/items/114c2d3b9c3443d499f2442084c6757f/info/metadata/metadata.xml?format=default&output=html,,110172,Gravel Pits - 25k,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:55:51,2021-01-03 21:55:51,,https://yukon.maps.arcgis.com/home/item.html?id=bb27fb59b7284fafa494302b8fe59ff1,,110173,Highway Kilometre Posts,,
data,Shape files,,HTML,2021-01-03 21:55:51,2021-01-03 21:55:51,,https://map-data.service.yukon.ca/GeoYukon/Mining/Mineral_Claims_Polygon_Surveyed/,,110173,Highway Kilometre Posts,,
data,XML metadata,,HTML,2021-01-03 21:55:51,2021-01-03 21:55:51,,https://yukon.maps.arcgis.com/sharing/rest/content/items/bb27fb59b7284fafa494302b8fe59ff1/info/metadata/metadata.xml?format=default&output=html,,110173,Highway Kilometre Posts,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:57:31,2021-01-03 21:57:31,,https://yukon.maps.arcgis.com/home/item.html?id=53b235486fa24229a9366356970efea7,,110174,Oil and Gas Bid Locations - 50k,,
data,Shape files,,HTML,2021-01-03 21:57:31,2021-01-03 21:57:31,,https://map-data.service.yukon.ca/GeoYukon/Mining/Mineral_Claims_Line_Surveyed/,,110174,Oil and Gas Bid Locations - 50k,,
data,XML metadata,,HTML,2021-01-03 21:57:31,2021-01-03 21:57:31,,https://yukon.maps.arcgis.com/sharing/rest/content/items/53b235486fa24229a9366356970efea7/info/metadata/metadata.xml?format=default&output=html,,110174,Oil and Gas Bid Locations - 50k,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:58:27,2021-01-03 21:58:27,,https://yukon.maps.arcgis.com/home/item.html?id=14d9e3cf6cb44b7f86acf02db4323e0e,,110175,Maintenance Camps - 25k,,
data,Shape files,,HTML,2021-01-03 21:58:27,2021-01-03 21:58:27,,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/Lots_For_Sale_Surveyed/,,110175,Maintenance Camps - 25k,,
data,XML metadata,,HTML,2021-01-03 21:58:27,2021-01-03 21:58:27,,https://yukon.maps.arcgis.com/sharing/rest/content/items/14d9e3cf6cb44b7f86acf02db4323e0e/info/metadata/metadata.xml?format=default&output=html,,110175,Maintenance Camps - 25k,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:59:05,2021-01-03 21:59:05,,https://yukon.maps.arcgis.com/home/item.html?id=309527954a1940bda961c62a13e9f3c9,,110176,Weather Stations,,
data,Shape files,,HTML,2021-01-03 21:59:05,2021-01-03 21:59:05,,https://map-data.service.yukon.ca/GeoYukon/Land_Tenure/Lots_For_Sale_Point_Surveyed/,,110176,Weather Stations,,
data,XML metadata,,HTML,2021-01-03 21:59:05,2021-01-03 21:59:05,,https://yukon.maps.arcgis.com/sharing/rest/content/items/309527954a1940bda961c62a13e9f3c9/info/metadata/metadata.xml?format=default&output=html,,110176,Weather Stations,,
data,ArcGIS Online layers,,HTML,2021-01-03 21:59:46,2021-01-03 21:59:46,,https://yukon.maps.arcgis.com/home/item.html?id=8d6170db21e6418585ca85c9b3a4863a,,110177,Oil and Gas Dispositions - 50k,,
data,Shape files,,HTML,2021-01-03 21:59:46,2021-01-03 21:59:46,,https://map-data.service.yukon.ca/GeoYukon/Environmental_Monitoring/Aquatic_Health_Monitoring_Sites/,,110177,Oil and Gas Dispositions - 50k,,
data,XML metadata,,HTML,2021-01-03 21:59:46,2021-01-03 21:59:46,,https://yukon.maps.arcgis.com/sharing/rest/content/items/8d6170db21e6418585ca85c9b3a4863a/info/metadata/metadata.xml?format=default&output=html,,110177,Oil and Gas Dispositions - 50k,,
data,ArcGIS Online layers,,HTML,2021-01-03 22:00:37,2021-01-03 22:00:37,,https://yukon.maps.arcgis.com/home/item.html?id=79c92d6cbd3643ba9dfccc36edec9375,,110178,Oil and Gas Grid Areas,,
data,Shape files,,HTML,2021-01-03 22:00:37,2021-01-03 22:00:37,,https://map-data.service.yukon.ca/GeoYukon/Oil_and_Gas/Areas_Withdrawn_from_Oil_and_Gas_Disposition/,,110178,Oil and Gas Grid Areas,,
data,XML metadata,,HTML,2021-01-03 22:00:37,2021-01-03 22:00:37,,https://yukon.maps.arcgis.com/sharing/rest/content/items/79c92d6cbd3643ba9dfccc36edec9375/info/metadata/metadata.xml?format=default&output=html,,110178,Oil and Gas Grid Areas,,
data,ArcGIS Online layers,,HTML,2021-01-03 22:01:21,2021-01-03 22:01:21,,https://yukon.maps.arcgis.com/home/item.html?id=682d535bf46d4d50937426d80141c65b,,110179,Oil and Gas Grid Sections,,
data,Shape files,,HTML,2021-01-03 22:01:21,2021-01-03 22:01:21,,https://map-data.service.yukon.ca/GeoYukon/Environmental_Monitoring/CMI_Water_Quality_Sampling_Sites/,,110179,Oil and Gas Grid Sections,,
data,XML metadata,,HTML,2021-01-03 22:01:21,2021-01-03 22:01:21,,https://yukon.maps.arcgis.com/sharing/rest/content/items/682d535bf46d4d50937426d80141c65b/info/metadata/metadata.xml?format=default&output=html,,110179,Oil and Gas Grid Sections,,
data,ArcGIS Online layers,,HTML,2021-01-03 22:02:01,2021-01-03 22:02:01,,https://yukon.maps.arcgis.com/home/item.html?id=4c69d7908442468e87633c96cc63860f,,110180,Oil and Gas Grid Units,,
data,Shape files,,HTML,2021-01-03 22:02:01,2021-01-03 22:02:01,,https://map-data.service.yukon.ca/GeoYukon/Transportation/Drainage_Culverts_25k/,,110180,Oil and Gas Grid Units,,
data,XML metadata,,HTML,2021-01-03 22:02:01,2021-01-03 22:02:01,,https://yukon.maps.arcgis.com/sharing/rest/content/items/4c69d7908442468e87633c96cc63860f/info/metadata/metadata.xml?format=default&output=html,,110180,Oil and Gas Grid Units,,
data,ArcGIS Online layers,,HTML,2021-01-03 22:02:44,2021-01-03 22:02:44,,https://yukon.maps.arcgis.com/home/item.html?id=0d84f305d1634f9598e377b1065fede1,,110181,Oil and Gas Request for Postings - 50k,,
data,Shape files,,HTML,2021-01-03 22:02:44,2021-01-03 22:02:44,,https://map-data.service.yukon.ca/GeoYukon/Transportation/Gravel_Pits_25k/,,110181,Oil and Gas Request for Postings - 50k,,
data,XML metadata,,HTML,2021-01-03 22:02:44,2021-01-03 22:02:44,,https://yukon.maps.arcgis.com/sharing/rest/content/items/0d84f305d1634f9598e377b1065fede1/info/metadata/metadata.xml?format=default&output=html,,110181,Oil and Gas Request for Postings - 50k,,
